-2.802815160997342847e-01,-2.803038015910161995e-01,-2.803663270480051262e-01
-3.306019252824296539e-01,-3.306344260039307814e-01,-3.306959011852643737e-01
-3.738132714906289289e-01,-3.738346750130171481e-01,-3.738928618796800163e-01
-4.103401129486414778e-01,-4.103695998175864723e-01,-4.104248722647775294e-01
-4.387831934059700512e-01,-4.388007856548085117e-01,-4.388510951711412922e-01
-4.598915409885978578e-01,-4.599157055385217907e-01,-4.599615235955278880e-01
-4.724307149120501315e-01,-4.724423944862713998e-01,-4.724818827367460727e-01
-4.775276692395500899e-01,-4.775441150880884722e-01,-4.775778395927717246e-01
-4.740889307557621946e-01,-4.740920793345876905e-01,-4.741184649504401882e-01
-4.636122049728000905e-01,-4.636184100326870006e-01,-4.636381809100088014e-01
-4.451199073542104201e-01,-4.451121583653611102e-01,-4.451240432727118224e-01
-4.204770443839139782e-01,-4.204713559409164469e-01,-4.204762904842829774e-01
-3.887370031748222932e-01,-3.887172359023921553e-01,-3.887142067902541465e-01
-3.521386715407748280e-01,-3.521196488763175259e-01,-3.521097250234299647e-01
-3.097934163358667670e-01,-3.097619086581696601e-01,-3.097445442995750420e-01
-2.641887956475083010e-01,-2.641631658674717942e-01,-2.641399756542673338e-01
-2.142537043908502581e-01,-2.142224088441278540e-01,-2.141932169855226553e-01
-1.630282454252859059e-01,-1.630110800327486120e-01,-1.629778612058906950e-01
-1.089589737179309653e-01,-1.089468834302424749e-01,-1.089099993656393317e-01
-5.577744903480047478e-02,-5.579270584497121599e-02,-5.575471132270204411e-02
-9.665284937928168840e-04,-9.969483815875333776e-04,-9.582123702801814691e-04
5.024736025203034584e-02,5.018058419798939601e-02,5.021867661672059502e-02
1.039000533422477363e-01,1.038534425400044203e-01,1.038976303959811831e-01
1.543157894311731337e-01,1.544205826330284081e-01,1.544821605056460323e-01
1.918929816210530603e-01,1.920630906451658015e-01,1.921330755621544484e-01
2.338738138936829469e-01,2.339793945441838718e-01,2.340433902792730669e-01
2.682806386925723485e-01,2.683596311597232220e-01,2.684175496787748472e-01
2.989238645801061134e-01,2.989675592814610150e-01,2.990185912589470307e-01
3.228199739724882944e-01,3.228519135130100692e-01,3.228973482418214802e-01
3.414957378608042826e-01,3.415097132119139234e-01,3.415487950850673027e-01
3.534439503311254116e-01,3.534567803023712096e-01,3.534900790038256746e-01
3.595450566679164739e-01,3.595483532270952187e-01,3.595748357040564058e-01
3.591204548403619801e-01,3.591268841779426957e-01,3.591469309668282595e-01
3.527909465359714281e-01,3.527917179380618551e-01,3.528044446243306931e-01
3.403259911841489127e-01,3.403302636869506848e-01,3.403359945926176522e-01
3.224150122740160884e-01,3.224119379188862822e-01,3.224098375185678877e-01
2.992279724964843624e-01,2.992267228591472539e-01,2.992173854528865640e-01
2.713098705999973381e-01,2.713009864965262308e-01,2.712839497383834342e-01
2.392202175537811448e-01,2.392122776266155382e-01,2.391883467803277430e-01
2.034672813902806965e-01,2.034513060694325692e-01,2.034202744890252212e-01
1.648815496871350317e-01,1.648660955500774183e-01,1.648289824220743882e-01
1.238938201285713081e-01,1.238706582648711751e-01,1.238275197241478776e-01
8.155720411755165711e-02,8.153488156208990589e-02,8.148693368188013320e-02
3.819965883427134390e-02,3.817079249714762368e-02,3.811832136032940188e-02
-5.008371227596987441e-03,-5.035695874845879522e-03,-5.091367750825800259e-03
-4.782488552796790304e-02,-4.785805990302466340e-02,-4.791653748528097723e-02
-8.898535217699402033e-02,-8.901602079015351332e-02,-8.907585156237741997e-02
-1.284643353118234410e-01,-1.284989396195547751e-01,-1.285595846013022903e-01
-1.649678434178331599e-01,-1.649987202483151338e-01,-1.650587537328321031e-01
-1.986294712717132094e-01,-1.986633738051918896e-01,-1.987222989828052178e-01
-2.281499518604127585e-01,-2.281790408852142626e-01,-2.282354457346300325e-01
-2.539757699367128918e-01,-2.540063130945192649e-01,-2.540597203035553919e-01
-2.747666467179948890e-01,-2.747910489310054771e-01,-2.748401566831888965e-01
-2.913036286814330578e-01,-2.913279640193620623e-01,-2.913724078438680865e-01
-3.022313866475535571e-01,-3.022484502078335300e-01,-3.022871102146337807e-01
-3.086979656370371639e-01,-3.087141215472100075e-01,-3.087468104246007816e-01
-3.092348614716144972e-01,-3.092424894705715910e-01,-3.092681915869975873e-01
-3.054783359149286781e-01,-3.054824449553651400e-01,-3.055010691789182831e-01
-2.960697182865620891e-01,-2.960662250290038155e-01,-2.960773113771998366e-01
-2.826959543266917008e-01,-2.826940457229255022e-01,-2.826981192084525585e-01
-2.639065145133332457e-01,-2.639011507623350017e-01,-2.638979324445382413e-01
-2.421995124934494537e-01,-2.422003063665238154e-01,-2.421905867883412666e-01
-2.154795469317525303e-01,-2.154824336632901738e-01,-2.154663349505120395e-01
-1.872476453553689746e-01,-1.872637037804546489e-01,-1.872424699628889022e-01
-1.542453359899264298e-01,-1.542666810374736241e-01,-1.542403437313406289e-01
-1.220521789593177475e-01,-1.220893542949808425e-01,-1.220583011274147950e-01
-8.265067896015396154e-02,-8.265588768821088839e-02,-8.261504759353711924e-02
-4.617942060457272402e-02,-4.608453007160843995e-02,-4.602865441879658293e-02
-1.571425162882197912e-02,-1.560039498364563376e-02,-1.553791680917204071e-02
2.261031785423512491e-02,2.268244075662326914e-02,2.274372574952714110e-02
5.641495670937652501e-02,5.647153164113379031e-02,5.653187553789935926e-02
9.072577898752565151e-02,9.076339841901231997e-02,9.082219817203797396e-02
1.213934990190384394e-01,1.214257882853323062e-01,1.214833736068559877e-01
1.506320090618113172e-01,1.506561424057907272e-01,1.507116256168371249e-01
1.759027199143489706e-01,1.759273454760404420e-01,1.759804521312376135e-01
1.984845107839064982e-01,1.985051559799461685e-01,1.985547722169890283e-01
2.167504392842729000e-01,2.167734818173039091e-01,2.168192343121272958e-01
2.314743303078619086e-01,2.314954177281221270e-01,2.315362982467950581e-01
2.414608642872969058e-01,2.414831062727639810e-01,2.415186021599213251e-01
2.476157905061387998e-01,2.476329997637573277e-01,2.476621036831970768e-01
2.490474725998601535e-01,2.490640170154062583e-01,2.490865310050868198e-01
2.464188068780712171e-01,2.464296978463564880e-01,2.464449484542086399e-01
2.393132736451319409e-01,2.393223885335916123e-01,2.393303753943069045e-01
2.283346551936545066e-01,2.283372186429748485e-01,2.283375001810858673e-01
2.133916246005396200e-01,2.133917774660773203e-01,2.133846072555519169e-01
1.950053337029453160e-01,1.949987915270405270e-01,1.949840114645040035e-01
1.734130970269778804e-01,1.734042359898906871e-01,1.733823672862054299e-01
1.490414177552062680e-01,1.490265681811516751e-01,1.489977277674201517e-01
1.223450382302253558e-01,1.223281015880061384e-01,1.222929882001863727e-01
9.376593842931321698e-02,9.374310620281552098e-02,9.370203655532824416e-02
6.394931505689638307e-02,6.392526004252355176e-02,6.387919952971399251e-02
3.315645166984316355e-02,3.312816919525744808e-02,3.307767967985857094e-02
2.189302440995584409e-03,2.160601565680122377e-03,2.106719276149304765e-03
-2.869726119035402243e-02,-2.872980395070014528e-02,-2.878644551105057764e-02
-5.862630401683278925e-02,-5.865822655528488833e-02,-5.871643973691546836e-02
-8.758682509585695442e-02,-8.762118236875378330e-02,-8.768022739156693113e-02
-1.145080616536116036e-01,-1.145404445529995402e-01,-1.145991008362806512e-01
-1.396674367529540384e-01,-1.397007965455620004e-01,-1.397583211147553905e-01
-1.618486941247731514e-01,-1.618788362974908079e-01,-1.619340576347621796e-01
-1.816533571424078231e-01,-1.816834995923234664e-01,-1.817357214260494069e-01
-1.975593134201439338e-01,-1.975838863216957120e-01,-1.976318529684924219e-01
-2.108203100957532494e-01,-2.108410789412996922e-01,-2.108841176863596456e-01
-2.199793982924326541e-01,-2.199959889654757306e-01,-2.200334910266014687e-01
-2.258771986461381442e-01,-2.258951238293533947e-01,-2.259269444855374065e-01
-2.272821452638050799e-01,-2.272980205980948132e-01,-2.273234907588345122e-01
-2.258597475830159962e-01,-2.258789611146901910e-01,-2.258980861357138825e-01
-2.195848954261232777e-01,-2.196045961974486815e-01,-2.196170188269878365e-01
-2.112225556175737484e-01,-2.112488397238467264e-01,-2.112548963342457120e-01
-1.975134309210508088e-01,-1.975399592108730007e-01,-1.975391838887425588e-01
-1.834487619643329070e-01,-1.834807445895051681e-01,-1.834727810959605188e-01
-1.603232435479503559e-01,-1.603195264715162049e-01,-1.603001442075908112e-01
-1.412756326445897548e-01,-1.412045169935134958e-01,-1.411714992351567055e-01
-1.228696149399237658e-01,-1.227987785141126664e-01,-1.227589974404950240e-01
-9.589647097204474779e-02,-9.585229050085589120e-02,-9.580981931702323151e-02
-7.129802213060033866e-02,-7.126212223151535963e-02,-7.121646192521903507e-02
-4.372709924987919217e-02,-4.370055921658813625e-02,-4.365205530952881441e-02
-1.755253640447817717e-02,-1.752665768306914396e-02,-1.747526866386491656e-02
9.824784021208260443e-03,9.848397487722669597e-03,9.901864629531131889e-03
3.550657182224942199e-02,3.553295447687901398e-02,3.558798585385765378e-02
6.108297835257948949e-02,6.110920632932159008e-02,6.116473920916945528e-02
8.452953715020948555e-02,8.455951132142500160e-02,8.461491732418079115e-02
1.067309743034008385e-01,1.067618552784418001e-01,1.068160507517407626e-01
1.260753071144133375e-01,1.261075997598489762e-01,1.261596783004809708e-01
1.436711156999724570e-01,1.437007476726990807e-01,1.437495660168940648e-01
1.579571365021203988e-01,1.579865280643291403e-01,1.580314519625849179e-01
1.697728416010910457e-01,1.697987443998188462e-01,1.698388480396194333e-01
1.780265137538988851e-01,1.780507592801539585e-01,1.780855052034572839e-01
1.834710295522738455e-01,1.834904813581378080e-01,1.835191016154836541e-01
1.852926234300719122e-01,1.853094674466820302e-01,1.853316384588487575e-01
1.841425248858597485e-01,1.841539587015733614e-01,1.841691487715365061e-01
1.795549543728814368e-01,1.795634747787101526e-01,1.795716081075267034e-01
1.720460432940806028e-01,1.720492678115939644e-01,1.720500640871733267e-01
1.614078427229960200e-01,1.614076718644321118e-01,1.614012341714566035e-01
1.482320189740254091e-01,1.482260336863655270e-01,1.482123151388392290e-01
1.325008673312257079e-01,1.324920355041276088e-01,1.324714731612032792e-01
1.146179215564463449e-01,1.146043991812382701e-01,1.145772258923975218e-01
9.480848501312358345e-02,9.479210438205856737e-02,9.475886475890886451e-02
7.360129675076987343e-02,7.357996725477317090e-02,7.354106212037213319e-02
5.125572331977329421e-02,5.123224433891779284e-02,5.118848945396010930e-02
2.814452144580641829e-02,2.811708863364703603e-02,2.806909357202777219e-02
4.811116563370201882e-03,4.782579816109390480e-03,4.731305585821056481e-03
-1.861683082492686381e-02,-1.864816735488925709e-02,-1.870199421176778343e-02
-4.135546365439880800e-02,-4.138684291062648402e-02,-4.144217476142006418e-02
-6.354169816464608211e-02,-6.357486481616075880e-02,-6.363086939037815304e-02
-8.389520045787701719e-02,-8.392509819665078252e-02,-8.398044985104644033e-02
-1.035140562752272231e-01,-1.035415094175441697e-01,-1.035953589641422090e-01
-1.209299881994742865e-01,-1.209569154779765454e-01,-1.210086425178757974e-01
-1.362640813967897768e-01,-1.362936416841727949e-01,-1.363427038779097267e-01
-1.489052321666041456e-01,-1.489346692285331564e-01,-1.489801149705998751e-01
-1.595127242125006228e-01,-1.595450062089380783e-01,-1.595863184356776376e-01
-1.666506647432028920e-01,-1.666834314180976884e-01,-1.667198637607406053e-01
-1.719797294919913622e-01,-1.720161047834655177e-01,-1.720473380787535533e-01
-1.729479553931657920e-01,-1.729827616393040390e-01,-1.730079070505560757e-01
-1.731549246320059077e-01,-1.731897464048461344e-01,-1.732078659138243659e-01
-1.646651494427464613e-01,-1.646661145667353277e-01,-1.646736028843417965e-01
-1.617571464175893703e-01,-1.617149244281896325e-01,-1.617111278459944512e-01
-1.555843852663122140e-01,-1.555505909091906003e-01,-1.555404809652488063e-01
-1.420773946110513442e-01,-1.420598999136022944e-01,-1.420451406073736933e-01
-1.294876403055006120e-01,-1.294739440479678594e-01,-1.294537871197939949e-01
-1.130259473291807676e-01,-1.130157388376621663e-01,-1.129901512264037122e-01
-9.651547919435027323e-02,-9.650308785375316667e-02,-9.647195406611971946e-02
-7.738824314218217815e-02,-7.737449881915062222e-02,-7.733831736275503799e-02
-5.835502613593497589e-02,-5.833683355239262236e-02,-5.829599379905574252e-02
-3.772238729547978953e-02,-3.770164845988245583e-02,-3.765693378263626490e-02
-1.747460082340254739e-02,-1.744860275999606664e-02,-1.740055765597578463e-02
3.253185954385388878e-03,3.282263338357786775e-03,3.332691410283382394e-03
2.292068085159001956e-02,2.295219682808866124e-02,2.300407087049705784e-02
4.268682574719201428e-02,4.271814369641198372e-02,4.277041128107718360e-02
6.073445494117608867e-02,6.076704536016465374e-02,6.081894855821946833e-02
7.802983966266480165e-02,7.806140556536644848e-02,7.811195305878351758e-02
9.315186456615480448e-02,9.318319000131707053e-02,9.323159409816569876e-02
1.069768540515531052e-01,1.070057174207858786e-01,1.070510392595028920e-01
1.182433954050086389e-01,1.182709367046808346e-01,1.183125062152840801e-01
1.277334395855234117e-01,1.277576211040587495e-01,1.277946381990995584e-01
1.344836405535412838e-01,1.345059050240747234e-01,1.345378675589465889e-01
1.390904302196010467e-01,1.391089201151838872e-01,1.391351900011730813e-01
1.408564720249741442e-01,1.408719536082991830e-01,1.408921477010598722e-01
1.404808331456687820e-01,1.404915826559897662e-01,1.405052752347319689e-01
1.373831425662774275e-01,1.373910976554447716e-01,1.373982220212187355e-01
1.320453859272971708e-01,1.320490384963274866e-01,1.320493978336342300e-01
1.242035328581720666e-01,1.242034773405310405e-01,1.241970980852898365e-01
1.145522996969534357e-01,1.145470916128107641e-01,1.145339914054619712e-01
1.027260538338841539e-01,1.027173930854298756e-01,1.026979170851021611e-01
8.938530720443529920e-02,8.937192147612990634e-02,8.934633175978765052e-02
7.445558943620657344e-02,7.443928853159438586e-02,7.440813469313195538e-02
5.840165943094725171e-02,5.838128700608718330e-02,5.834502489154520105e-02
4.142586981714012351e-02,4.140325429489331854e-02,4.136261194037577082e-02
2.381158778207401183e-02,2.378583832298578754e-02,2.374150909182809466e-02
6.388869021302104323e-03,6.364848030771481924e-03,6.317981617075932310e-03
-1.200108142128138849e-02,-1.202458385710878513e-02,-1.207331565616736463e-02
-2.973033562578336619e-02,-2.975672149263759725e-02,-2.980688404969575322e-02
-4.656377246035090650e-02,-4.659436968264406287e-02,-4.664529351346553832e-02
-6.262752670250168463e-02,-6.266005042274153114e-02,-6.271073732086790420e-02
-7.760909568102700162e-02,-7.764499004839027496e-02,-7.769469912660520450e-02
-9.096324187846666076e-02,-9.100055458714124967e-02,-9.104837822869027431e-02
-1.031106628923197516e-01,-1.031506400207898855e-01,-1.031958954747538570e-01
-1.126970063541068851e-01,-1.127356328383245093e-01,-1.127772252532307368e-01
-1.214278218988846803e-01,-1.214641685812148930e-01,-1.215008295646605174e-01
-1.234084124729999121e-01,-1.234165655676693618e-01,-1.234453320805608822e-01
-1.321346844785798447e-01,-1.321181837868758147e-01,-1.321391525883278129e-01
-1.352081369965839608e-01,-1.352028249893499900e-01,-1.352191396792073175e-01
-1.333471536989123685e-01,-1.333515475276957074e-01,-1.333633545330864256e-01
-1.315460904516067564e-01,-1.315520678249997300e-01,-1.315584181032676825e-01
-1.262217251294619758e-01,-1.262281829604756100e-01,-1.262286677976194871e-01
-1.201469018022576496e-01,-1.201501614942274143e-01,-1.201444453149027036e-01
-1.111663319176838249e-01,-1.111666365826641245e-01,-1.111548093030000628e-01
-1.014231122471215552e-01,-1.014184793993372358e-01,-1.014006263175119826e-01
-8.934287731785993392e-02,-8.933437299350448224e-02,-8.931086392170423105e-02
-7.657843665705986458e-02,-7.656401088823731882e-02,-7.653510787773078194e-02
-6.240679168628299883e-02,-6.238823110466976130e-02,-6.235457057689116483e-02
-4.794205530706138751e-02,-4.792029465823505197e-02,-4.788257335490983535e-02
-3.216942865202877810e-02,-3.214596133617691337e-02,-3.210493580683121406e-02
-1.678976731533480399e-02,-1.676359963870814596e-02,-1.671988828723031117e-02
-8.178941237889647553e-04,-7.906408808053683179e-04,-7.450803467682620695e-04
1.432745717223316007e-02,1.435608492278814263e-02,1.440273639909539494e-02
2.956652782004869084e-02,2.959500143110294079e-02,2.964185964907745108e-02
4.348440002299954615e-02,4.351330536412859051e-02,4.355962525897588700e-02
5.695876212718335024e-02,5.698662068744432541e-02,5.703154388655314044e-02
6.876836239186170929e-02,6.879600119479649389e-02,6.883884163368408915e-02
7.957720703823305264e-02,7.960308604895849349e-02,7.964303276211505411e-02
8.842046480619068782e-02,8.844473845040631832e-02,8.848113505649535249e-02
9.606639746275702496e-02,9.608782309276388267e-02,9.612000763589370611e-02
1.015460047030764812e-01,1.015658268053521995e-01,1.015933782441301170e-01
1.053838234886143865e-01,1.054005863690861550e-01,1.054229664392170862e-01
1.070088362697780571e-01,1.070223976994474913e-01,1.070392230901018871e-01
1.071754367777230377e-01,1.071847453209476553e-01,1.071956837006939056e-01
1.050215192313828094e-01,1.050274831233629635e-01,1.050324439064097837e-01
1.014274472188643750e-01,1.014290561898353871e-01,1.014279251780621505e-01
9.573879791754290325e-02,9.573708434504520082e-02,9.572997174281164257e-02
8.871319471120749089e-02,8.870726835202341620e-02,8.869426709148651999e-02
7.993142087224593129e-02,7.992241421930981748e-02,7.990385503514763066e-02
7.010465014341987766e-02,7.009228727260224945e-02,7.006857312117237280e-02
5.942962004281776567e-02,5.941840897534665655e-02,5.939033839154291006e-02
4.658473744470266464e-02,4.657233029992169371e-02,4.654017361883568127e-02
3.363734961350020591e-02,3.361969661880245819e-02,3.358358374383231537e-02
2.063204862516307414e-02,2.060924581525369614e-02,2.056975643230340295e-02
6.903250854728065766e-03,6.877058959576576314e-03,6.835014957234500366e-03
-6.526588248143061488e-03,-6.556684083882075020e-03,-6.600586099331368084e-03
-2.001469686426521344e-02,-2.004721037772276560e-02,-2.009214006343226777e-02
-3.287668750280406393e-02,-3.291177732790258326e-02,-3.295698558711296355e-02
-4.511007319149494543e-02,-4.514488565605874471e-02,-4.518932059294018810e-02
-5.643056864292551877e-02,-5.646272112896734419e-02,-5.650508221858356606e-02
-6.378774514252145977e-02,-6.379929336943197804e-02,-6.383734425293902115e-02
-7.827293849563632389e-02,-7.827334798244686698e-02,-7.830748294884468108e-02
-8.611194060347178436e-02,-8.612342586854715432e-02,-8.615530779587012022e-02
-9.179215294722245511e-02,-9.180957672673080439e-02,-9.183855148509725841e-02
-9.713818636139848195e-02,-9.715656049230850244e-02,-9.718160896816843697e-02
-1.000918818571526481e-01,-1.001098187300975412e-01,-1.001302893212392686e-01
-1.021685735671064993e-01,-1.021837403045064013e-01,-1.021990982993358776e-01
-1.018893030255466625e-01,-1.019015486301278611e-01,-1.019115356891780039e-01
-1.006406245650692949e-01,-1.006486374002905360e-01,-1.006530296679583186e-01
-9.714797188631806024e-02,-9.715216360006906360e-02,-9.715093012483624890e-02
-9.260124807406117098e-02,-9.260004112026890000e-02,-9.259312670527196365e-02
-8.648834808482436243e-02,-8.648320054901634246e-02,-8.647087499223743423e-02
-7.932732989052725114e-02,-7.931897909800957047e-02,-7.930157913162172445e-02
-7.041359215928091886e-02,-7.040266064296504811e-02,-7.038055728842408654e-02
-6.106502833117168072e-02,-6.105076696559368077e-02,-6.102430027248260946e-02
-5.040046389664777637e-02,-5.038393314081726637e-02,-5.035364585350074473e-02
-3.957887779812557794e-02,-3.955995172246399433e-02,-3.952637975338151033e-02
-2.774297933122098214e-02,-2.772259673231078358e-02,-2.768639278127142667e-02
-1.620389718498789489e-02,-1.618172463661679550e-02,-1.614349508579338011e-02
-4.052271741145863082e-03,-4.029291176144755848e-03,-3.989753165544424052e-03
7.454289819976478437e-03,7.478565291532596193e-03,7.518769278122644506e-03
1.902849357286026666e-02,1.905283609341203166e-02,1.909293272769159444e-02
2.964690265168803962e-02,2.967122606745467572e-02,2.971052415324829110e-02
4.011356995366507916e-02,4.013705216289607802e-02,4.017485240172885552e-02
4.925601758392189611e-02,4.927942588504632959e-02,4.931516145368801396e-02
5.763704036732629488e-02,5.765896573801776448e-02,5.769194338152200396e-02
6.457876084672872774e-02,6.459874436901863470e-02,6.462837182741948405e-02
7.080301476724419618e-02,7.082031816116621248e-02,7.084606698197579155e-02
7.515485739955000966e-02,7.516985657969814383e-02,7.519134833541715746e-02
7.867023156586942789e-02,7.868211891575213612e-02,7.869897212594537117e-02
8.023773826280537758e-02,8.024699508636359835e-02,8.025898734770958720e-02
8.088446401206343672e-02,8.089040333904179425e-02,8.089732425790201187e-02
7.960352091724598456e-02,7.960676840114393193e-02,7.960860424495232179e-02
7.760003765181593127e-02,7.760083807318450544e-02,7.759770030806979746e-02
7.422435542706105893e-02,7.422649222282851067e-02,7.421877754747717437e-02
6.811667314213663837e-02,6.811652893718152246e-02,6.810406431792123683e-02
6.202662629850715786e-02,6.202040019746672683e-02,6.200302939137004865e-02
5.521538652430204447e-02,5.520414363505549149e-02,5.518224928515888528e-02
4.692606201136842459e-02,4.691100628761672720e-02,4.688511800408129426e-02
3.845260383131111209e-02,3.843372419424377628e-02,3.840433213335336937e-02
2.880302635367756880e-02,2.878132017077772442e-02,2.874901995558735990e-02
1.939405205516384068e-02,1.936984737969747739e-02,1.933524539127512432e-02
9.080654239234098313e-03,9.055756040879117674e-03,9.019673542509154540e-03
-1.817331633273688851e-04,-2.045069714313729747e-04,-2.409827704275002702e-04
-8.368321990180518921e-03,-8.378166942645121074e-03,-8.413550959638804727e-03
-2.312759662587401954e-02,-2.313495667884368778e-02,-2.316969186990561202e-02
-3.134959494549120762e-02,-3.136625404333992506e-02,-3.140098398158051862e-02
-3.989192404111881196e-02,-3.991248368277770797e-02,-3.994630542804714080e-02
-4.799223565271469594e-02,-4.801383939928821620e-02,-4.804582426240165682e-02
-5.510823577133532047e-02,-5.512962426811604533e-02,-5.515906056734999618e-02
-6.155660024661074869e-02,-6.157635416513546067e-02,-6.160263468595467140e-02
-6.664782337741152751e-02,-6.666561660801892386e-02,-6.668828744378557660e-02
-7.099498170332402269e-02,-7.100994335424373749e-02,-7.102858916743426398e-02
-7.373806410182946747e-02,-7.375018212323773692e-02,-7.376450363531739107e-02
-7.560439977040300796e-02,-7.561253449553734240e-02,-7.562224699445688203e-02
-7.630212673092964804e-02,-7.630739574789792423e-02,-7.631247148342476527e-02
-7.576387923177814454e-02,-7.576664105662218873e-02,-7.576708972752260740e-02
-7.369047754454957633e-02,-7.369079773250034049e-02,-7.368665381389140345e-02
-7.088593207364948801e-02,-7.088321878694116285e-02,-7.087454651839540654e-02
-6.667626136135737513e-02,-6.667114440479651738e-02,-6.665817385228288428e-02
-6.181222551289956846e-02,-6.180457516747588781e-02,-6.178756916005431060e-02
-5.560677821173801161e-02,-5.559706736958941464e-02,-5.557638590442226523e-02
-4.908347313840578235e-02,-4.907146322603999494e-02,-4.904747896672463636e-02
-4.138482354041064792e-02,-4.137106927265028766e-02,-4.134425871800022356e-02
-3.363342895130855270e-02,-3.361762924627684224e-02,-3.358845778708326874e-02
